fecha_alta,estado_usuaria,edad,servicio,sexo
101450,14,34,1,0
101451,14,45,3,0
101452,14,59,2,0
101453,14,47,1,0
101454,14,54,3,0
101455,14,68,2,0
101456,14,55,2,1
101457,14,26,3,1
101458,14,35,1,0
101459,14,40,1,0
101460,14,40,1,1
101461,14,25,3,1
101462,14,55,1,1
101463,14,43,1,1
101464,14,25,1,0
101465,14,42,1,0
101466,14,56,1,0
101467,14,86,2,0
101468,14,35,2,1
101469,14,39,1,0
101470,14,42,3,1
101471,14,30,1,0
101472,14,39,1,0
101473,14,45,1,0
101474,14,45,2,0
101475,14,27,2,1
101476,14,19,3,1
101477,14,33,3,1
101478,14,16,3,1
101479,26,55,1,0
101480,14,46,2,1
101481,14,50,1,1
101482,14,53,1,0
101483,14,39,2,0
101484,14,29,2,0
101485,14,78,1,0
101486,14,66,3,1
101487,14,28,2,0
101488,14,67,1,0
101489,14,49,1,0
101490,14,36,1,1
101491,14,46,1,0
101492,14,28,1,0
101493,14,40,1,0
101494,14,57,1,0
101495,14,27,1,1
101496,14,44,3,1
101497,14,62,2,0
101498,14,20,1,0
101499,14,30,3,0
101500,14,30,2,0
101501,14,56,1,0
101502,14,45,1,0
101503,14,22,1,1
101504,14,35,2,1
101505,14,51,1,1
101506,14,45,1,1
101507,14,59,1,0
101508,14,62,1,0
101509,14,42,2,0
101510,14,48,1,0
101511,14,42,2,0
101512,14,30,1,0
101513,14,47,1,0
101514,14,56,3,0
101515,14,50,3,1
101516,14,35,3,0
101517,14,39,1,0
101518,14,57,2,0
101519,14,48,1,1
101520,14,47,1,0
101521,14,44,2,1
101522,14,57,1,0
101523,14,42,3,1
101524,14,39,2,0
101525,14,84,3,0
101526,14,22,3,1
101527,14,55,1,1
101528,14,42,1,1
101529,14,53,2,0
101530,14,40,1,0
101531,14,27,1,0
101532,14,69,2,0
101533,14,49,1,0
101534,14,45,1,0
101535,14,54,3,1
101536,14,39,3,1
101537,14,50,2,0
101538,14,54,2,1
101539,14,44,1,0
101540,14,42,3,1
101541,14,56,1,0
101542,14,52,1,1
101543,14,59,1,1
101544,14,46,1,0
101545,14,71,2,0
101546,14,41,2,1
101547,14,40,3,1
101548,14,42,3,0
101549,14,56,1,0
101550,14,46,2,0
101551,14,60,1,0
101552,14,33,1,0
101553,14,29,1,0
101554,14,41,2,0
101555,14,42,3,1
101556,14,73,2,0
101557,14,57,2,1
101558,14,44,1,1
101559,14,48,2,1
101560,14,69,3,0
101561,14,48,1,0
101562,14,58,2,1
101563,14,19,1,1
101564,14,50,3,0
101565,14,18,2,1
101566,14,65,1,0
101567,14,47,2,0
101568,14,35,2,0
101569,14,42,1,0
101570,65,24,3,1
101571,14,39,1,1
101572,14,67,3,0
101573,14,46,2,0
101574,14,48,1,0
101575,14,23,1,1
101576,14,48,1,0
101577,14,36,1,0
101578,14,58,1,0
101579,14,22,3,0
101580,14,50,1,0
101581,14,40,2,0
101582,14,46,1,0
101583,14,87,1,0
101584,14,25,2,0
101585,14,53,3,1
101586,14,42,3,1
101587,14,40,2,0
101588,14,39,1,0
101589,14,50,2,0
101590,14,46,1,0
101591,14,24,1,0
101592,14,35,1,0
101593,14,40,3,1
101594,14,36,1,1
101595,14,52,1,0
101596,14,52,1,1
101597,14,78,1,0
101598,14,61,1,0
101599,14,19,1,0
101600,14,56,2,1
101601,14,42,3,1
101602,14,49,1,0
101603,14,26,1,0
101604,14,37,1,0
101605,14,29,3,0
101606,14,58,1,0
101607,14,49,2,0
101608,14,52,3,1
101609,14,53,1,0
101610,14,53,3,1
101611,14,68,1,0
101612,14,73,1,0
101613,14,70,3,0
101614,14,32,2,0
101615,14,39,3,0
101616,14,59,1,0
101617,14,65,3,0
101618,14,38,2,0
101619,14,36,1,0
101620,14,27,2,0
101621,14,70,2,0
101622,14,45,1,0
101623,14,33,2,0
101624,14,72,1,0
101625,14,29,3,0
101626,14,48,3,0
101627,14,57,1,0
101628,14,58,3,1
101629,14,50,1,0
101630,14,35,1,0
101631,14,47,1,0
101632,14,45,1,1
101633,14,39,2,0
101634,14,33,3,1
101635,14,36,3,1
101636,14,21,1,0
101637,14,56,1,0
101638,14,37,1,0
101639,14,56,1,1
101640,14,46,2,1
101641,14,45,1,1
101642,14,42,1,0
101643,14,50,1,0
101644,14,33,3,1
101645,14,24,1,1
101646,14,26,1,0
101647,14,54,1,0
101648,14,37,1,0
101649,14,65,1,0
101650,22,43,3,1
101651,22,39,3,1
101652,22,43,3,1
101653,22,43,1,0
101654,22,73,1,0
101655,22,26,2,1
101656,60,72,1,1
101657,22,67,1,1
101658,22,42,3,1
101659,60,36,3,0
101660,22,73,3,0
101661,22,62,3,0
101662,22,31,1,1
101663,22,39,1,1
101664,22,42,1,0
101665,22,49,1,1
101666,22,51,3,0
101667,22,48,1,0
101668,22,53,1,0
101669,22,53,3,0
101670,22,64,2,0
101671,22,46,1,0
101672,22,36,2,0
101673,22,25,1,1
101674,14,53,1,0
101675,22,48,2,0
101676,22,53,2,0
101677,22,52,2,1
101678,22,33,3,0
101679,22,50,3,1
101680,22,59,3,0
101681,22,55,3,0
101682,22,25,3,0
101683,22,23,1,0
101684,22,37,1,0
101685,22,26,1,0
101686,22,43,3,1
101687,22,48,2,0
101688,22,51,2,0
101689,14,36,1,0
101690,22,42,1,0
101691,14,42,3,1
101692,14,37,1,0
101693,14,29,1,0
101694,14,20,1,0
101695,14,50,1,0
101696,14,45,1,0
101697,14,62,1,0
101698,14,37,2,1
101699,14,46,2,1
101700,14,22,3,0
101701,14,18,3,1
101702,14,32,3,0
101703,14,54,1,0
101704,14,60,2,0
101705,14,30,1,0
101706,14,56,1,1
101707,14,55,1,1
101708,14,31,3,0
101709,14,38,2,1
101710,14,59,3,0
101711,14,57,2,1
101712,14,22,2,0
101713,14,56,1,0
101714,14,52,1,0
101715,14,38,1,0
101716,14,78,2,0
101717,14,54,2,1
101718,14,30,1,0
101719,14,29,3,0
101720,14,48,2,0
101721,14,66,2,0
101722,14,27,1,0
101723,14,47,1,0
101724,14,32,1,0
101725,14,51,1,0
101726,14,42,3,1
101727,14,66,1,0
101728,14,56,1,0
101729,14,43,1,1
101730,14,34,1,0
101731,14,45,1,1
101732,22,35,1,0
101733,22,50,1,1
101734,22,40,1,1
101735,22,46,3,0
101736,22,40,1,0
101737,22,50,1,1
101738,22,27,2,0
101739,22,51,1,0
101740,22,19,1,0
101741,22,48,1,0
101742,14,24,2,1
101743,22,50,3,0
101744,22,58,1,0
101745,22,55,2,0
101746,22,33,2,1
101747,22,39,3,0
101748,14,61,2,0
101749,14,32,1,0
101750,14,45,3,0
101751,22,33,3,1
101752,22,51,3,0
101753,22,42,1,0
101754,22,54,1,0
101755,22,38,1,0
101756,22,65,3,1
101757,58,34,2,0
101758,58,36,3,0
101759,58,36,3,0
101760,14,48,1,0
101761,58,36,3,0
101762,14,49,3,0
101763,14,55,1,0
101764,14,31,1,1
101765,14,47,2,0
101766,14,28,1,0
101767,14,34,3,1
101768,14,52,3,1
101769,4,31,2,0
101770,14,41,2,0
101771,25,56,1,1
101772,60,28,2,0
101773,14,47,1,0
101774,14,48,1,0
101775,14,30,3,0
101776,14,30,2,0
101777,14,38,3,1
101778,14,38,2,0
101779,14,28,3,1
101780,14,46,1,0
101781,14,29,2,1
101782,14,78,3,0
101783,22,44,1,0
101784,22,33,1,0
101785,22,44,1,0
101786,22,51,2,0
101787,22,47,1,0
101788,22,41,1,0
101789,22,52,3,0
101790,22,45,2,1
101791,22,67,1,1
101792,22,60,2,0
101793,22,37,1,0
101794,22,45,3,1
101795,22,47,1,0
101796,22,48,1,1
101797,22,45,3,1
101798,22,31,2,0
101799,22,42,2,1
101800,22,40,1,0
101801,22,30,2,0
101802,22,35,2,1
101803,22,38,1,0
101804,22,44,3,1
101805,22,35,3,1
101806,22,44,3,1
101807,22,62,1,0
101808,27,59,3,0
101809,22,29,3,1
101810,22,70,1,0
101811,22,64,1,0
101812,22,47,1,1
101813,22,64,3,0
101814,22,29,1,0
101815,14,80,3,0
101816,14,50,2,0
101817,14,33,1,0
101818,14,66,3,0
101819,14,29,2,1
101820,14,45,1,1
101821,14,48,3,1
101822,14,72,2,0
101823,14,29,3,0
101824,14,32,1,0
101825,14,36,1,0
101826,14,38,1,0
101827,14,36,2,1
101828,14,24,3,1
101829,14,42,3,1
101830,14,46,1,1
101831,14,42,3,1
101832,14,37,1,0
101833,14,35,2,0
101834,14,47,1,0
101835,14,42,3,1
101836,14,26,2,0
101837,14,24,1,0
101838,14,44,2,0
101839,14,37,3,0
101840,14,32,2,1
101841,14,25,1,0
101842,14,40,1,1
101843,14,35,1,0
101844,14,47,2,0
101845,14,62,2,0
101846,14,31,2,1
101847,14,31,1,0
101848,14,53,3,1
101849,14,38,1,0
101850,14,51,1,1
101851,14,42,2,1
101852,14,34,1,0
101853,14,37,3,1
101854,14,24,2,1
101855,14,71,2,0
101856,14,51,1,0
101857,14,27,3,1
101858,14,35,1,0
101859,14,57,1,0
101860,14,31,2,0
101861,14,33,3,1
101862,14,54,2,1
101863,14,22,1,0
101864,14,39,1,0
101865,14,62,1,0
101866,14,45,1,0
101867,14,39,1,0
101868,14,27,1,0
101869,14,30,2,0
101870,14,56,2,0
101871,14,62,2,0
101872,14,24,2,0
101873,14,46,1,1
101874,14,46,1,1
101875,14,75,2,0
101876,14,48,1,0
101877,14,60,3,0
101878,14,45,2,0
101879,14,60,2,1
101880,14,24,3,0
101881,14,63,2,1
101882,14,24,2,0
101883,14,53,3,0
101884,14,39,1,0
101885,14,50,1,0
101886,14,40,1,0
101887,14,33,3,1
101888,14,45,3,0
101889,14,44,1,0
101890,14,36,1,0
101891,14,54,3,1
101892,14,45,2,0
101893,14,39,2,0
101894,14,53,3,1
101895,14,34,1,0
101896,14,30,2,0
101897,14,20,2,0
101898,14,45,1,0
101899,14,35,1,0
101900,14,40,2,0
101901,14,32,3,0
101902,14,63,3,0
101903,14,66,1,0
101904,14,76,1,0
101905,14,12,2,1
101906,14,30,3,0
101907,14,53,3,0
101908,14,46,3,1
101909,65,25,3,0
101910,14,45,1,0
101911,14,36,3,0
101912,14,47,1,0
101913,14,36,1,1
101914,14,38,1,0
101915,14,65,3,0
101916,14,37,3,0
101917,14,66,1,0
101918,14,59,2,1
101919,14,44,3,0
101920,14,30,3,0
101921,14,45,3,0
101922,14,70,3,0
101923,14,43,2,0
101924,14,40,2,0
101925,14,41,3,0
101926,14,37,2,0
101927,14,53,3,0
101928,14,81,3,0
101929,14,54,1,0
101930,14,31,3,1
101931,14,42,3,1
101932,14,22,3,0
101933,14,24,2,1
101934,14,53,1,0
101935,14,53,2,0
101936,22,54,1,0
101937,1,42,1,0
101938,14,29,1,0
101939,14,46,2,1
101940,22,37,3,1
101941,14,55,1,0
101942,36,67,2,0
101943,14,49,2,0
101944,14,56,1,0
101945,14,40,1,0
101946,14,28,2,0
101947,14,34,1,0
101948,14,46,3,1
101949,14,42,3,1
101950,14,50,2,0
101951,22,34,2,1
101952,14,50,1,1
101953,14,50,2,0
101954,14,26,2,0
101955,14,26,1,0
101956,14,36,1,0
101957,14,56,3,0
101958,14,30,2,1
101959,14,57,1,1
101960,14,53,1,0
101961,14,50,1,0
101962,14,34,1,0
101963,14,53,1,1
101964,14,45,2,0
101965,14,63,2,1
101966,14,37,1,0
101967,14,25,1,0
101968,14,53,3,1
101969,14,53,2,0
101970,14,55,1,1
101971,22,24,1,0
101972,14,29,1,0
101973,14,46,1,0
101974,48,50,1,0
101975,14,33,1,1
101976,14,29,3,0
101977,48,50,3,0
101978,14,36,1,1
101979,14,79,2,0
101980,14,62,2,0
101981,14,43,1,0
101982,14,50,1,0
101983,14,19,3,1
101984,14,44,1,0
101985,14,68,1,0
101986,14,33,1,0
101987,14,56,1,0
101988,14,50,3,1
101989,14,22,3,0
101990,14,63,3,0
101991,14,24,3,0
101992,14,26,1,0
101993,14,52,1,1
101994,14,75,2,0
101995,14,48,1,0
101996,14,47,1,1
101997,14,28,3,1
101998,14,66,2,0
101999,14,42,1,0
102000,22,45,1,0
102001,22,39,2,1
102002,22,65,3,1
102003,14,50,2,0
102004,14,33,1,1
102005,14,63,2,0
102006,14,53,1,0
102007,14,22,3,0
102008,14,34,3,0
102009,22,67,2,1
102010,22,28,1,0
102011,22,46,1,1
102012,14,35,1,1
102013,14,58,1,0
102014,14,34,1,1
102015,22,27,1,1
102016,14,47,3,0
102017,14,30,1,0
102018,1,42,2,0
102019,14,34,1,0
102020,14,37,1,0
102021,14,52,1,1
102022,14,56,1,0
102023,14,42,3,1
102024,14,42,1,0
102025,14,37,2,0
102026,14,37,2,0
102027,14,30,3,0
102028,14,68,3,0
102029,14,81,1,1
102030,14,49,2,0
102031,22,50,1,1
102032,14,61,1,0
102033,14,26,1,0
102034,14,28,2,0
102035,14,29,1,0
102036,14,39,1,0
102037,14,43,1,0
102038,14,16,1,0
102039,14,32,1,0
102040,14,50,1,0
102041,14,18,2,0
102042,14,25,2,0
102043,14,78,3,1
102044,14,24,1,0
102045,14,26,2,0
102046,14,46,1,1
102047,14,58,1,0
102048,14,30,3,1
102049,14,58,3,1
102050,14,56,1,1
102051,14,30,1,0
102052,14,42,3,1
102053,14,44,3,1
102054,14,44,3,1
102055,14,42,3,1
102056,14,18,1,1
102057,14,29,2,0
102058,14,57,1,0
102059,14,30,3,1
102060,14,55,3,0
102061,8,67,2,1
102062,14,70,1,1
102063,14,35,1,0
102064,14,22,2,1
102065,14,40,3,1
102066,14,23,1,0
102067,14,71,1,0
102068,14,53,3,1
102069,14,50,1,1
102070,14,73,1,0
102071,14,42,3,1
102072,14,63,1,0
102073,14,29,2,0
102074,14,43,1,0
102075,14,70,1,1
102076,14,61,1,1
102077,14,75,2,0
102078,14,39,1,0
102079,14,40,3,0
102080,22,31,2,0
102081,14,67,2,0
102082,14,42,3,1
102083,14,58,1,0
102084,14,50,2,1
102085,14,40,2,0
102086,14,42,3,1
102087,14,27,3,0
102088,14,42,3,1
102089,14,35,3,0
102090,14,53,3,1
102091,14,81,1,0
102092,14,54,2,0
102093,14,53,1,1
102094,14,42,1,1
102095,14,55,1,0
102096,14,29,1,0
102097,22,28,2,1
102098,22,62,2,1
102099,14,30,1,0
102100,14,54,3,0
102101,14,72,1,0
102102,14,48,1,0
102103,14,74,2,1
102104,14,29,2,1
102105,14,75,1,0
102106,14,33,2,0
102107,14,68,2,0
102108,14,42,3,1
102109,22,48,2,0
102110,22,29,1,0
102111,14,42,3,1
102112,14,69,1,0
102113,14,45,2,0
102114,14,70,2,0
102115,14,52,3,0
102116,14,27,1,0
102117,14,57,1,0
102118,14,43,1,1
102119,14,46,3,1
102120,14,47,1,0
102121,14,42,3,1
102122,14,32,2,0
102123,49,57,1,0
102124,14,42,3,1
102125,14,49,1,0
102126,14,43,2,0
102127,22,51,1,0
102128,14,54,1,0
102129,14,23,1,0
102130,27,56,1,1
102131,14,56,2,0
102132,14,61,2,0
102133,14,44,2,0
102134,22,55,1,0
102135,14,29,1,1
102136,14,36,3,0
102137,14,22,2,0
102138,22,60,1,0
102139,27,59,2,0
102140,14,26,2,1
102141,14,52,2,0
102142,14,42,2,1
102143,14,39,2,0
102144,14,24,2,1
102145,14,60,3,0
102146,14,26,1,1
102147,14,51,2,0
102148,14,69,2,0
102149,14,49,1,1
102150,14,34,1,0
102151,14,50,2,0
102152,22,53,1,0
102153,14,67,2,0
102154,14,29,3,1
102155,14,29,3,1
102156,14,67,2,1
102157,14,29,2,1
102158,14,62,3,0
102159,14,54,2,0
102160,14,38,1,0
102161,14,32,3,0
102162,31,60,3,0
102163,14,34,1,1
102164,14,35,1,0
102165,14,15,3,0
102166,14,33,2,0
102167,14,35,1,0
102168,14,37,1,0
102169,22,62,3,0
102170,14,30,3,1
102171,14,36,2,0
102172,14,27,2,1
102173,14,63,2,1
102174,14,42,2,1
102175,14,71,1,0
102176,14,70,3,0
102177,14,71,1,0
102178,22,36,2,0
102179,22,24,1,1
102180,14,67,1,1
102181,22,33,1,0
102182,22,33,1,1
102183,22,49,1,0
102184,14,61,2,0
102185,14,67,1,0
102186,22,43,3,1
102187,14,30,1,1
102188,22,42,3,0
102189,14,18,1,1
102190,14,34,2,0
102191,22,38,1,0
102192,22,38,3,0
102193,22,17,1,0
102194,14,55,1,0
102195,14,53,3,1
102196,22,80,2,1
102197,14,23,1,0
102198,22,60,1,0
102199,14,18,3,1
102200,14,50,2,0
102201,22,50,2,1
102202,14,23,2,1
102203,14,29,3,0
102204,22,61,1,0
102205,22,43,1,0
102206,22,52,3,0
102207,14,46,2,0
102208,22,55,1,0
102209,14,24,2,0
102210,14,45,2,0
102211,14,53,3,1
102212,14,54,2,1
102213,14,39,1,1
102214,14,31,1,0
102215,14,30,1,0
102216,14,59,1,1
102217,14,74,2,0
102218,14,53,3,1
102219,14,62,1,0
102220,14,53,2,0
102221,14,52,3,0
102222,14,30,2,0
102223,14,45,1,1
102224,14,30,3,1
102225,16,20,3,1
102226,14,45,3,0
102227,14,37,2,0
102228,14,30,2,1
102229,16,20,3,1
102230,14,82,2,0
102231,14,46,1,0
102232,14,48,1,1
102233,14,42,3,1
102234,14,53,3,1
102235,14,42,3,1
102236,14,33,3,1
102237,14,33,1,1
102238,14,33,1,0
102239,14,50,2,1
102240,14,38,2,0
102241,14,45,2,1
102242,14,45,1,0
102243,14,57,1,0
102244,14,17,1,0
102245,14,50,2,0
102246,14,44,2,1
102247,14,50,3,1
102248,14,29,1,1
102249,14,41,3,0
102250,22,41,2,1
102251,14,28,1,0
102252,14,39,1,1
102253,14,26,1,0
102254,14,43,3,0
102255,14,27,1,1
102256,14,66,1,0
102257,14,30,2,0
102258,14,70,1,1
102259,14,42,3,1
102260,14,17,2,0
102261,14,34,1,0
102262,66,43,1,1
102263,14,40,2,1
102264,14,42,3,1
102265,14,33,1,1
102266,14,35,1,0
102267,14,42,3,1
102268,14,68,2,1
102269,14,70,3,0
102270,14,54,3,0
102271,14,40,1,0
102272,14,30,2,1
102273,14,59,2,0
102274,14,57,3,0
102275,14,35,1,0
102276,14,21,3,0
102277,14,54,3,0
102278,14,33,2,0
102279,14,72,2,0
102280,14,45,1,1
102281,14,52,1,0
102282,14,42,3,1
102283,14,32,1,0
102284,14,23,3,1
102285,14,46,1,0
102286,14,53,3,1
102287,14,40,1,0
102288,14,37,1,0
102289,14,43,1,1
102290,14,68,2,0
102291,14,60,2,0
102292,14,46,1,0
102293,14,50,3,0
102294,14,34,2,0
102295,14,33,1,0
102296,14,49,2,1
102297,14,35,2,0
102298,14,29,3,0
102299,14,45,1,0
102300,14,42,3,1
102301,14,42,3,1
102302,14,77,3,0
102303,14,43,1,1
102304,14,71,1,0
102305,14,35,3,1
102306,14,60,3,1
102307,14,40,1,0
102308,14,42,3,1
102309,14,42,3,1
102310,14,70,2,0
102311,14,79,2,0
102312,14,42,3,1
102313,14,43,1,1
102314,14,53,3,0
102315,14,59,1,0
102316,14,45,1,0
102317,14,79,2,0
102318,14,42,3,1
102319,14,49,1,0
102320,14,48,1,0
102321,14,40,2,0
102322,22,58,2,0
102323,14,40,1,0
102324,22,38,3,0
102325,22,34,3,0
102326,14,70,1,1
102327,14,29,3,0
102328,22,59,1,1
102329,22,38,1,0
102330,22,42,1,0
102331,14,30,2,1
102332,22,74,3,0
102333,22,63,2,1
102334,49,87,1,0
102335,22,43,3,0
102336,14,42,1,0
102337,22,38,3,0
102338,14,71,2,0
102339,22,21,1,0
102340,14,30,1,1
102341,22,34,3,0
102342,14,24,2,1
102343,14,33,1,0
102344,22,45,2,0
102345,14,47,1,0
102346,14,45,1,0
102347,14,27,1,1
102348,22,34,1,0
102349,14,50,2,0
102350,48,53,1,1
102351,22,33,1,1
102352,14,35,1,0
102353,22,58,2,0
102354,22,28,1,0
102355,22,32,1,0
102356,14,67,2,1
102357,36,52,1,0
102358,14,53,3,1
102359,14,68,2,0
102360,14,48,3,0
102361,22,69,2,0
102362,14,78,3,0
102363,14,25,1,0
102364,22,26,1,0
102365,22,56,2,1
102366,22,25,1,0
102367,14,24,1,1
102368,14,38,1,1
102369,22,50,2,1
102370,22,27,2,0
102371,22,47,3,0
102372,22,44,1,0
102373,22,42,3,0
102374,49,41,1,0
102375,22,51,2,1
102376,22,24,3,1
102377,14,53,2,1
102378,14,58,1,1
102379,14,42,1,1
102380,14,55,2,0
102381,14,34,2,0
102382,14,28,2,0
102383,14,36,3,0
102384,14,42,3,1
102385,14,40,3,0
102386,14,45,1,0
102387,14,51,2,0
102388,22,41,2,1
102389,14,44,1,1
102390,22,38,3,0
102391,14,55,1,0
102392,14,25,1,1
102393,31,21,1,0
102394,22,51,2,0
102395,22,49,1,0
102396,14,42,1,0
102397,14,42,3,0
102398,14,57,2,0
102399,14,56,3,0
102400,14,72,2,0
102401,14,44,1,1
102402,14,30,2,1
102403,14,45,2,1
102404,22,59,1,0
102405,22,52,2,1
102406,14,49,2,0
102407,14,58,3,1
102408,14,53,3,0
102409,34,34,3,0
102410,34,49,1,1
102411,14,56,1,0
102412,14,45,2,0
102413,14,53,1,1
102414,14,49,1,0
102415,14,21,2,1
102416,14,53,2,0
102417,14,35,2,0
102418,14,81,1,1
102419,22,40,1,0
102420,14,40,3,1
102421,22,44,1,0
102422,14,19,3,0
102423,14,66,1,0
102424,14,45,1,0
102425,14,27,1,1
102426,14,42,3,1
102427,14,53,2,1
102428,14,28,1,0
102429,14,36,2,0
102430,14,41,3,0
102431,14,34,3,0
102432,14,50,1,0
102433,14,41,1,0
102434,14,45,1,0
102435,14,37,1,0
102436,14,27,1,1
102437,14,43,1,0
102438,14,41,1,0
102439,14,67,1,1
102440,14,42,1,1
102441,14,34,3,0
102442,14,76,2,0
102443,42,28,2,1
102444,14,65,2,0
102445,14,40,1,0
102446,14,36,1,0
102447,14,63,1,1
102448,14,30,3,0
102449,14,78,1,0
102450,14,47,3,0
102451,14,47,3,0
102452,14,68,1,1
102453,14,37,3,0
102454,14,62,1,0
102455,14,19,1,1
102456,48,34,1,0
102457,14,67,2,0
102458,14,46,1,0
102459,14,46,1,0
102460,14,47,3,0
102461,14,34,1,0
102462,14,62,2,0
102463,14,33,2,0
102464,14,27,2,1
102465,14,35,1,1
102466,14,22,3,0
102467,14,41,1,1
102468,14,22,3,0
102469,14,22,1,0
102470,14,25,3,0
102471,14,36,1,0
102472,14,39,3,0
102473,14,42,3,1
102474,14,54,1,0
102475,14,26,1,0
102476,14,52,2,0
102477,14,33,1,0
102478,14,34,1,1
102479,14,31,3,0
102480,14,34,1,0
102481,14,42,3,1
102482,14,55,3,0
102483,14,41,3,0
102484,14,33,2,0
102485,14,40,1,0
102486,14,79,2,0
102487,14,20,1,1
102488,14,33,1,1
102489,14,60,3,0
102490,14,47,3,0
102491,14,36,1,1
102492,14,54,1,0
102493,14,20,2,0
102494,14,52,2,0
102495,14,30,1,0
102496,14,37,1,1
102497,14,28,1,1
102498,14,40,1,0
102499,14,52,3,1
102500,14,34,1,0
102501,14,55,1,0
102502,14,42,3,1
102503,14,45,1,0
102504,14,20,1,0
102505,14,59,2,1
102506,14,49,3,0
102507,22,49,3,0
102508,14,50,2,1
102509,14,35,3,0
102510,14,43,1,1
102511,14,40,1,0
102512,14,64,1,0
102513,14,33,1,0
102514,14,35,2,0
102515,14,63,3,1
102516,14,55,2,0
102517,14,33,1,0
102518,14,38,1,1
102519,48,46,3,1
102520,14,32,2,1
102521,14,55,1,0
102522,14,44,3,0
102523,14,46,1,0
102524,14,36,3,1
102525,14,67,2,1
102526,14,74,1,0
102527,14,76,1,0
102528,14,30,3,0
102529,14,58,3,0
102530,14,67,2,1
102531,14,54,1,0
102532,14,61,1,0
102533,14,44,1,0
102534,14,30,3,0
102535,14,50,1,0
102536,14,36,1,0
102537,14,54,1,0
102538,14,54,1,1
102539,14,30,3,0
102540,14,36,2,0
102541,14,45,3,0
102542,14,68,2,0
102543,14,42,3,1
102544,14,48,2,0
102545,14,53,2,0
102546,14,31,2,0
102547,14,46,1,1
102548,14,53,3,0
102549,22,31,3,1
102550,22,38,1,0
102551,22,23,2,1
102552,14,35,1,1
102553,14,76,2,0
102554,22,77,2,1
102555,22,50,1,0
102556,22,50,1,0
102557,22,41,2,1
102558,26,35,1,1
102559,22,52,3,0
102560,14,74,3,1
102561,22,41,2,1
102562,22,36,1,0
102563,22,77,2,1
102564,22,41,3,1
102565,22,59,2,0
102566,22,50,3,0
102567,14,34,1,1
102568,14,40,3,1
102569,22,57,3,0
102570,22,68,2,0
102571,14,70,2,1
102572,25,55,3,1
102573,22,45,2,0
102574,14,39,1,0
102575,14,79,2,0
102576,14,63,1,0
102577,22,43,1,0
102578,22,43,1,0
102579,14,51,2,0
102580,22,37,1,0
102581,22,20,1,1
102582,22,35,2,1
102583,22,54,3,0
102584,22,50,1,0
102585,22,51,2,1
102586,22,53,1,0
102587,22,42,2,0
102588,22,44,2,1
102589,22,39,2,0
102590,58,52,1,0
102591,22,52,2,0
102592,27,52,1,0
102593,27,32,3,0
102594,22,45,3,1
102595,27,28,1,0
102596,22,34,1,0
102597,22,37,2,0
102598,22,63,2,1
102599,22,36,1,1
102600,14,61,1,0
102601,14,27,1,1
102602,22,38,3,0
102603,14,34,1,0
102604,22,59,3,0
102605,14,32,1,0
102606,14,35,2,0
102607,60,32,1,0
102608,1,35,1,0
102609,14,42,1,0
102610,22,44,3,1
102611,14,35,1,1
102612,14,52,3,0
102613,14,39,2,1
102614,22,48,1,0
102615,14,54,3,0
102616,22,33,1,0
102617,14,34,1,0
102618,14,23,1,0
102619,14,55,3,0
102620,14,67,1,1
102621,14,23,1,0
102622,14,57,1,0
102623,14,48,1,0
102624,14,69,1,0
102625,14,20,1,0
102626,14,39,1,1
102627,14,62,2,0
102628,14,53,1,1
102629,14,45,3,1
102630,14,50,3,0
102631,14,50,1,0
102632,14,49,1,1
102633,14,46,1,1
102634,14,54,3,0
102635,14,69,3,1
102636,14,55,1,0
102637,14,44,2,0
102638,22,69,2,0
102639,14,71,1,0
102640,14,62,1,0
102641,14,39,1,0
102642,14,39,1,0
102643,14,23,1,0
102644,14,23,1,0
102645,14,53,3,1
102646,14,49,2,0
102647,14,29,1,0
102648,14,39,1,0
102649,14,24,1,0
102650,14,50,1,0
102651,14,36,1,0
102652,14,65,1,0
102653,14,38,1,0
102654,14,38,1,0
102655,14,54,3,1
102656,14,37,3,1
102657,14,27,3,1
102658,14,73,2,1
102659,14,60,3,0
102660,14,49,2,0
102661,14,37,3,1
102662,14,49,1,0
102663,14,73,1,0
102664,14,33,1,0
102665,14,27,2,0
102666,14,51,3,0
102667,14,23,1,0
102668,14,54,3,1
102669,14,25,1,0
102670,14,52,1,0
102671,14,51,1,0
102672,14,70,1,1
102673,14,46,2,0
102674,14,22,1,0
102675,14,53,3,1
102676,14,21,1,0
102677,14,35,1,0
102678,14,31,1,0
102679,14,23,1,0
102680,14,51,3,1
102681,14,58,2,1
102682,14,66,1,0
102683,14,55,1,0
102684,14,35,1,0
102685,14,52,3,0
102686,14,53,3,1
102687,14,25,1,0
102688,14,44,3,0
102689,14,51,2,1
102690,14,77,2,1
102691,14,56,1,0
102692,14,23,1,0
102693,14,27,1,0
102694,14,72,1,1
102695,14,46,3,1
102696,14,23,1,0
102697,14,68,1,0
102698,14,48,2,0
102699,14,41,2,0
102700,22,40,1,0
102701,22,59,1,1
102702,22,43,3,0
102703,22,35,3,0
102704,16,36,3,1
102705,22,45,3,1
102706,14,28,2,0
102707,22,24,3,1
102708,22,36,3,1
102709,22,47,1,0
102710,22,59,3,1
102711,22,41,2,1
102712,16,45,3,1
102713,22,16,1,0
102714,22,82,3,0
102715,22,81,2,0
102716,48,45,3,1
102717,22,42,1,0
102718,14,78,2,0
102719,14,36,2,1
