fecha_alta,estado_usuaria,edad,servicio,sexo
80137,14,68,1,0
80138,14,47,3,1
80139,14,25,1,1
80140,22,48,1,0
80141,14,45,3,0
80142,14,33,1,1
80143,22,60,3,0
80144,14,36,1,0
80145,14,67,3,0
80146,14,37,3,0
80147,14,52,1,0
80148,14,54,1,0
80149,27,64,3,0
80150,14,42,3,1
80151,14,38,1,0
80152,14,54,1,0
80153,14,64,3,0
80154,14,45,1,1
80155,14,36,1,0
80156,22,22,1,0
80157,14,53,1,0
80158,14,47,3,0
80159,22,32,1,0
80160,22,43,1,0
80161,14,73,2,0
80162,14,60,1,0
80163,14,34,3,0
80164,14,59,1,0
80165,14,51,3,0
80166,14,22,3,0
80167,14,42,3,1
80168,22,58,1,0
80169,14,43,1,0
80170,14,66,2,0
80171,49,78,3,0
80172,14,61,1,0
80173,14,49,1,0
80174,14,33,3,1
80175,14,28,1,0
80176,14,43,3,1
80177,14,47,1,0
80178,14,42,1,1
80179,14,48,1,0
80180,14,45,1,0
80181,4,38,1,0
80182,14,55,1,0
80183,14,68,1,0
80184,22,55,3,0
80185,14,52,1,0
80186,22,75,2,1
80187,14,42,3,1
80188,14,48,1,1
80189,14,51,1,0
80190,14,39,1,0
80191,22,51,2,0
80192,14,16,3,0
80193,14,75,3,0
80194,14,22,3,1
80195,14,39,1,1
80196,14,55,3,0
80197,14,45,1,1
80198,14,22,3,0
80199,14,71,2,0
80200,14,40,3,0
80201,14,47,3,0
80202,14,68,2,0
80203,14,34,3,0
80204,14,66,2,0
80205,14,41,3,0
80206,14,34,1,0
80207,14,57,1,0
80208,14,41,3,0
80209,14,58,2,0
80210,14,44,3,0
80211,14,22,1,0
80212,14,78,1,0
80213,14,66,2,0
80214,14,20,1,0
80215,26,30,3,0
80216,14,42,3,1
80217,14,65,1,0
80218,14,70,2,1
80219,14,77,3,0
80220,14,45,1,0
80221,14,36,1,0
80222,14,47,3,0
80223,14,15,3,0
80224,14,27,1,0
80225,14,56,1,1
80226,14,43,2,0
80227,14,48,1,0
80228,14,43,1,1
80229,14,29,1,0
80230,15,52,2,0
80231,14,80,3,0
80232,14,32,1,0
80233,14,52,3,0
80234,14,44,3,1
80235,14,66,2,0
80236,51,32,1,1
80237,14,40,1,0
80238,22,40,2,0
80239,14,17,3,1
80240,14,22,3,0
80241,22,40,3,0
80242,14,50,2,0
80243,14,48,3,1
80244,14,15,3,0
80245,14,46,1,0
80246,14,51,2,0
80247,14,80,1,0
80248,14,54,1,0
80249,14,32,1,1
80250,36,21,3,1
80251,14,61,2,1
80252,14,35,1,0
80253,14,54,1,0
80254,14,42,2,0
80255,14,39,3,0
80256,14,44,1,0
80257,14,29,3,0
80258,14,36,3,1
80259,22,55,3,0
80260,14,31,1,1
80261,14,67,2,0
80262,14,28,3,0
80263,14,20,2,1
80264,22,40,1,0
80265,14,44,3,0
80266,22,37,1,0
80267,14,41,3,0
80268,14,31,2,1
80269,31,49,2,0
80270,14,55,1,0
80271,14,33,1,1
80272,22,44,2,1
80273,22,42,1,0
80274,22,76,1,1
80275,14,25,1,0
80276,14,40,1,1
80277,14,41,1,0
80278,14,49,3,1
80279,14,46,1,0
80280,22,77,2,1
80281,14,24,2,0
80282,14,22,1,0
80283,14,53,2,1
80284,22,25,1,1
80285,14,50,1,1
80286,14,16,2,1
80287,34,21,3,1
80288,14,41,1,1
80289,14,37,1,1
80290,14,45,1,0
80291,14,16,2,1
80292,14,12,1,0
80293,14,26,3,0
80294,14,38,1,1
80295,14,50,2,1
80296,14,27,1,1
80297,14,29,1,1
80298,50,28,1,0
80299,22,69,3,0
80300,14,39,2,0
80301,14,42,1,0
80302,14,29,2,0
80303,14,59,1,1
80304,14,23,1,0
80305,14,57,2,0
80306,14,39,1,1
80307,14,39,1,1
80308,14,39,3,1
80309,14,39,1,1
80310,14,30,2,1
80311,14,60,2,0
80312,14,32,1,0
80313,14,71,1,0
80314,14,39,3,1
80315,14,50,1,1
80316,14,38,1,0
80317,22,33,3,1
80318,14,21,1,1
80319,22,51,1,1
80320,14,32,1,1
80321,14,27,3,1
80322,14,62,3,1
80323,14,83,2,0
80324,14,46,2,0
80325,22,55,1,0
80326,22,58,3,1
80327,14,42,3,1
80328,36,21,3,1
80329,14,53,2,1
80330,14,50,1,1
80331,14,41,1,1
80332,14,16,3,1
80333,14,53,1,0
80334,22,55,3,0
80335,14,37,3,1
80336,22,55,3,0
80337,50,21,3,0
80338,42,30,1,0
80339,14,40,1,0
80340,14,42,3,1
80341,22,42,1,1
80342,14,42,3,1
80343,14,42,3,1
80344,14,42,3,1
80345,14,42,3,1
80346,14,42,3,1
80347,14,42,3,1
80348,14,42,3,1
80349,14,42,3,1
80350,14,42,3,1
80351,14,42,3,1
80352,14,42,3,1
80353,14,42,3,1
80354,14,42,3,1
80355,14,42,3,1
80356,14,42,3,1
80357,14,42,3,1
80358,14,42,3,1
80359,14,42,3,1
80360,14,36,1,1
80361,14,42,3,1
80362,14,23,1,1
80363,14,42,3,1
80364,14,42,3,1
80365,14,42,3,1
80366,14,42,3,1
80367,14,42,3,1
80368,14,42,3,1
80369,14,42,3,1
80370,14,42,3,1
80371,14,42,3,1
80372,14,42,3,1
80373,14,42,3,1
80374,14,42,3,1
80375,14,42,3,1
80376,14,21,3,1
80377,14,42,3,1
80378,14,42,3,1
80379,14,42,3,1
80380,14,42,3,1
80381,14,42,3,1
80382,14,42,3,1
80383,14,42,3,1
80384,14,42,3,1
80385,14,42,3,1
80386,22,26,3,0
80387,14,30,1,0
80388,14,42,3,1
80389,14,50,1,0
80390,14,32,1,1
80391,14,76,2,0
80392,14,71,1,0
80393,14,33,3,1
80394,15,52,2,1
80395,14,45,3,1
80396,14,36,1,0
80397,14,45,3,1
80398,14,42,3,1
80399,14,55,3,0
80400,14,45,3,1
80401,14,86,1,0
80402,14,42,3,1
80403,14,63,1,0
80404,14,57,1,1
80405,14,27,2,0
80406,14,50,3,0
80407,14,42,3,1
80408,14,55,2,1
80409,14,26,1,0
80410,14,50,1,1
80411,14,42,1,0
80412,14,55,2,0
80413,14,63,2,0
80414,14,71,1,1
80415,22,49,3,0
80416,22,33,1,0
80417,14,28,3,0
80418,14,26,2,0
80419,14,68,1,0
80420,14,33,1,1
80421,22,36,2,1
80422,14,55,3,0
80423,14,36,3,1
80424,14,42,3,1
80425,14,56,2,0
80426,22,22,1,0
80427,14,56,2,1
80428,14,42,3,1
80429,48,30,3,0
80430,14,48,1,0
80431,14,42,1,1
80432,14,36,2,0
80433,14,33,3,1
80434,14,40,2,0
80435,22,43,3,0
80436,14,47,1,0
80437,14,85,2,0
80438,22,31,3,0
80439,14,52,3,0
80440,14,51,3,0
80441,48,45,3,1
80442,14,35,1,0
80443,14,33,3,1
80444,14,58,1,0
80445,14,44,1,0
80446,14,42,3,1
80447,22,50,3,0
80448,22,23,2,0
80449,14,25,2,0
80450,14,17,2,1
80451,14,42,1,1
80452,22,68,3,0
80453,14,53,1,0
80454,14,17,3,1
80455,22,38,1,0
80456,14,38,3,1
80457,60,59,2,0
80458,14,40,1,1
80459,9,49,3,0
80460,49,38,2,1
80461,14,40,1,0
80462,14,31,3,1
80463,14,34,1,1
80464,14,50,3,1
80465,14,40,1,0
80466,14,51,3,0
80467,14,73,2,0
80468,14,46,1,1
80469,14,40,3,0
80470,14,40,2,0
80471,14,55,2,0
80472,14,40,1,0
80473,14,46,1,0
80474,14,28,3,0
80475,14,54,1,0
80476,22,51,1,1
80477,14,33,3,0
80478,14,60,3,0
80479,14,29,1,0
80480,22,52,3,1
80481,14,61,3,1
80482,14,56,2,0
80483,14,52,1,1
80484,14,39,1,0
80485,14,66,1,0
80486,22,44,3,0
80487,14,78,2,0
80488,36,21,3,0
80489,14,45,1,0
80490,14,15,1,0
80491,14,36,1,1
80492,14,23,1,0
80493,14,17,3,1
80494,14,60,2,0
80495,22,74,3,0
80496,14,46,3,0
80497,14,50,1,0
80498,14,54,1,1
80499,14,56,2,0
80500,22,20,2,0
80501,14,21,3,0
80502,14,29,1,0
80503,22,33,3,0
80504,14,22,2,0
80505,22,44,2,1
80506,14,44,1,0
80507,36,21,3,1
80508,14,22,1,1
80509,14,43,3,0
80510,14,35,3,1
80511,14,46,1,0
80512,14,18,1,1
80513,14,56,2,1
80514,14,23,1,0
80515,14,39,1,1
80516,14,13,3,1
80517,14,23,1,0
80518,22,43,3,0
80519,22,58,1,0
80520,14,26,1,0
80521,14,26,1,0
80522,14,68,3,1
80523,14,66,2,0
80524,14,26,1,0
80525,14,42,1,1
80526,14,23,1,0
80527,14,60,3,1
80528,14,23,1,0
80529,14,24,3,1
80530,14,31,2,0
80531,14,26,1,0
80532,22,48,3,0
80533,14,38,1,0
80534,14,40,2,0
80535,14,74,1,0
80536,14,65,2,0
80537,14,42,3,1
80538,14,23,1,0
80539,14,58,1,0
80540,14,41,1,0
80541,14,29,1,0
80542,14,55,3,0
80543,14,42,3,1
80544,14,56,1,0
80545,22,40,1,0
80546,14,23,1,0
80547,14,23,1,0
80548,14,38,1,0
80549,36,81,1,0
80550,14,46,1,0
80551,14,23,1,0
80552,14,34,2,0
80553,14,26,1,0
80554,14,56,1,0
80555,14,25,1,0
80556,22,38,1,0
80557,14,44,1,0
80558,22,29,1,0
80559,22,29,1,0
80560,14,40,1,0
80561,14,56,2,0
80562,14,37,1,0
80563,22,33,1,0
80564,14,25,1,0
80565,14,38,3,0
80566,14,28,3,1
80567,14,32,1,0
80568,14,24,3,0
80569,14,26,1,0
80570,14,25,1,0
80571,14,56,2,0
80572,14,64,1,0
80573,14,32,3,0
80574,14,32,3,0
80575,14,23,3,1
80576,14,42,3,1
80577,14,42,1,0
80578,14,23,1,0
80579,14,24,1,0
80580,14,31,2,0
80581,14,23,1,0
80582,22,42,1,0
80583,22,78,1,0
80584,14,50,2,0
80585,14,48,1,0
80586,22,27,1,0
80587,14,40,1,1
80588,14,23,1,0
80589,14,42,3,1
80590,14,42,1,1
80591,14,20,1,0
80592,14,37,1,0
80593,22,38,1,1
80594,14,23,1,0
80595,14,64,1,1
80596,14,67,2,0
80597,14,36,1,0
80598,14,72,2,0
80599,14,54,3,1
80600,14,46,3,0
80601,14,40,1,1
80602,14,64,3,1
80603,1,50,3,0
80604,14,50,1,0
80605,22,34,1,1
80606,14,48,1,1
80607,14,54,2,0
80608,14,23,1,0
80609,14,23,1,0
80610,14,58,1,1
80611,14,38,1,0
80612,14,23,1,0
80613,14,52,3,1
80614,14,23,1,0
80615,14,47,3,1
80616,14,23,1,0
80617,14,54,3,1
80618,22,41,1,1
80619,14,44,1,0
80620,22,68,1,0
80621,22,52,2,0
80622,14,23,1,0
80623,14,32,1,0
80624,14,56,1,0
80625,14,39,2,0
80626,14,38,1,0
80627,22,54,3,1
80628,14,25,3,1
80629,14,23,1,0
80630,14,24,1,0
80631,14,19,3,1
80632,14,49,1,0
80633,14,23,1,0
80634,14,56,1,0
80635,14,23,1,1
80636,14,48,2,0
80637,14,36,1,0
80638,14,48,1,0
80639,14,52,3,1
80640,14,26,1,0
80641,14,68,3,0
80642,14,23,1,0
80643,14,55,1,0
80644,14,25,2,1
80645,14,28,1,0
80646,14,23,1,0
80647,14,23,1,0
80648,14,23,3,1
80649,14,23,1,0
80650,14,22,1,0
80651,14,36,1,0
80652,14,56,1,0
80653,14,29,1,0
80654,14,23,1,0
80655,14,57,1,0
80656,22,53,1,0
80657,14,32,1,1
80658,14,36,1,0
80659,22,41,3,1
80660,14,65,1,0
80661,14,26,1,0
80662,52,17,3,0
80663,22,19,3,0
80664,14,34,1,0
80665,14,26,1,1
80666,14,48,2,1
80667,14,26,2,1
80668,22,52,1,0
80669,14,33,3,1
80670,14,63,1,1
80671,53,21,1,1
80672,14,69,2,0
80673,14,23,3,1
80674,14,36,2,1
80675,14,36,2,0
80676,14,29,2,1
80677,14,26,1,0
80678,14,59,2,1
80679,14,15,3,0
80680,27,59,3,0
80681,14,51,1,0
80682,14,22,2,1
80683,14,35,3,0
80684,22,40,2,0
80685,49,45,3,0
80686,14,67,2,0
80687,14,54,3,1
80688,22,43,1,1
80689,14,66,2,0
80690,14,53,2,1
80691,22,52,2,0
80692,36,49,1,0
80693,36,36,3,0
80694,22,67,1,0
80695,14,63,2,0
80696,14,52,3,1
80697,14,51,2,0
80698,14,28,2,0
80699,14,28,2,0
80700,14,24,2,0
80701,14,41,1,1
80702,22,18,3,1
80703,14,55,2,0
80704,14,22,3,0
80705,14,30,1,0
80706,14,30,2,0
80707,14,47,2,0
80708,36,36,3,0
80709,14,40,2,0
80710,14,74,2,0
80711,14,32,2,0
80712,22,45,1,0
80713,22,77,2,0
80714,14,67,2,0
80715,14,41,1,1
80716,14,39,2,1
80717,22,50,2,1
80718,14,35,2,0
80719,14,40,1,1
80720,14,53,2,0
80721,22,61,3,0
80722,14,52,2,0
80723,14,25,2,0
80724,22,34,2,0
80725,14,67,3,0
80726,14,25,2,0
80727,14,50,2,1
80728,14,35,1,0
80729,14,42,3,1
80730,14,59,2,0
80731,14,24,2,1
80732,14,32,2,0
80733,14,42,3,1
80734,14,24,2,0
80735,14,41,3,0
80736,14,74,1,1
80737,22,61,3,0
80738,14,42,3,1
80739,22,61,3,0
80740,22,61,3,0
80741,14,27,2,1
80742,22,62,3,1
80743,14,50,2,0
80744,14,77,2,1
80745,22,38,1,0
80746,14,50,3,0
80747,14,34,1,1
80748,14,23,2,1
80749,14,59,3,0
80750,48,45,3,1
80751,22,54,3,1
80752,14,61,1,0
80753,14,43,1,0
80754,14,54,3,1
80755,14,30,1,1
80756,14,55,3,0
80757,14,59,3,1
80758,22,45,3,1
80759,14,42,3,1
80760,14,60,1,0
80761,22,89,2,0
80762,14,61,1,0
80763,14,42,3,1
80764,14,47,3,0
80765,22,61,1,1
80766,14,55,3,0
80767,14,40,3,1
80768,14,48,1,0
80769,14,55,3,0
80770,14,38,2,0
80771,14,54,3,1
80772,14,30,1,0
80773,14,37,2,1
80774,22,45,3,1
80775,14,30,1,0
80776,14,21,1,0
80777,22,45,3,1
80778,22,54,3,1
80779,14,42,3,1
80780,14,69,2,1
80781,14,65,1,0
80782,14,23,1,0
80783,14,37,3,1
80784,22,61,1,1
80785,14,65,1,0
80786,22,68,3,0
80787,22,45,1,1
80788,14,65,2,0
80789,14,70,1,1
80790,14,18,3,1
80791,14,48,1,0
80792,14,56,1,0
80793,14,36,1,1
80794,22,55,1,0
80795,49,30,2,0
80796,14,60,1,0
80797,14,69,3,1
80798,14,28,3,0
80799,14,69,1,0
80800,14,31,3,1
80801,22,40,1,0
80802,22,41,1,1
80803,22,56,2,0
80804,14,60,1,0
80805,14,41,3,0
80806,14,68,1,0
80807,14,45,1,1
80808,14,50,3,0
80809,22,55,1,1
80810,22,43,3,0
80811,14,34,3,1
80812,14,64,2,1
80813,14,30,3,1
80814,14,27,3,0
80815,14,52,3,0
80816,14,55,1,0
80817,14,30,1,0
80818,22,63,3,1
80819,14,30,2,1
80820,14,42,1,1
80821,14,33,1,0
80822,14,17,2,0
80823,14,56,2,1
80824,14,19,2,1
80825,14,66,1,0
80826,14,16,3,0
80827,14,27,1,0
80828,14,70,1,0
80829,14,47,3,0
80830,14,46,1,1
80831,14,71,2,0
80832,22,19,1,0
80833,14,40,2,1
80834,22,58,1,0
80835,36,30,1,0
80836,14,60,3,1
80837,14,28,2,0
80838,14,44,3,0
80839,14,49,1,1
80840,14,68,3,1
80841,14,40,3,0
80842,22,85,2,0
80843,14,50,1,1
80844,14,19,3,0
80845,14,46,3,0
80846,14,18,1,0
80847,14,35,1,1
80848,14,30,3,1
80849,22,68,2,0
80850,14,30,1,0
80851,22,16,3,0
80852,14,44,2,1
80853,8,16,3,0
80854,22,56,3,0
80855,22,48,1,1
80856,22,74,2,0
80857,14,33,3,1
80858,14,53,1,0
80859,14,25,2,0
80860,14,43,1,0
80861,14,65,2,1
80862,14,19,3,0
80863,14,52,3,0
80864,22,42,1,0
80865,14,62,1,0
80866,14,42,3,1
80867,14,55,2,0
80868,14,56,3,0
80869,14,68,2,1
80870,22,78,3,0
80871,14,47,1,0
80872,36,21,3,1
80873,22,67,1,0
80874,14,47,2,0
80875,14,51,2,1
80876,14,32,1,0
80877,14,32,2,0
80878,14,26,1,0
80879,14,40,3,0
80880,14,28,1,1
80881,14,50,1,0
80882,14,42,3,1
80883,14,29,2,0
80884,22,34,1,0
80885,14,42,3,1
80886,22,35,3,1
80887,14,35,1,0
80888,14,64,1,0
80889,21,55,1,0
80890,22,45,3,1
80891,15,52,2,1
80892,14,25,1,1
80893,14,37,2,0
80894,14,55,2,1
80895,22,34,3,0
80896,14,56,1,0
80897,14,20,3,0
80898,14,27,2,0
80899,31,32,1,1
80900,27,37,2,1
80901,14,67,1,0
80902,14,47,2,0
80903,14,52,3,0
80904,14,71,2,1
80905,14,16,1,0
80906,14,74,2,0
80907,6,24,1,0
80908,14,54,3,1
80909,14,41,2,1
80910,14,60,1,0
80911,14,65,2,1
80912,14,54,3,1
80913,14,46,3,0
80914,14,32,1,0
80915,14,37,3,1
80916,14,23,1,0
80917,14,33,1,0
80918,14,64,2,1
80919,22,40,1,1
80920,14,51,1,1
80921,14,27,3,0
80922,52,55,3,0
80923,22,25,3,0
80924,14,25,3,0
80925,14,59,1,0
80926,14,35,1,1
80927,6,33,1,0
80928,14,36,1,0
80929,14,53,3,0
80930,22,33,3,0
80931,14,41,2,0
80932,14,56,1,0
80933,14,65,1,0
80934,14,67,1,0
80935,22,35,3,0
80936,14,45,1,0
80937,14,30,2,1
80938,14,21,2,1
80939,14,58,2,0
80940,22,25,3,0
80941,14,58,2,1
80942,14,36,1,1
80943,22,26,1,0
80944,14,25,1,0
80945,36,49,1,0
80946,14,26,1,0
80947,14,69,1,0
80948,14,26,1,0
80949,14,56,1,0
80950,14,56,1,0
80951,22,65,1,0
80952,14,75,1,0
80953,14,23,1,0
80954,14,43,1,1
80955,14,64,1,0
80956,14,16,3,1
80957,22,41,1,0
80958,14,30,2,1
80959,14,59,1,1
80960,14,59,1,0
80961,14,28,3,0
80962,22,67,3,1
80963,14,36,1,0
80964,14,77,1,0
80965,14,23,1,0
80966,14,62,1,0
80967,14,38,1,0
80968,14,60,3,0
80969,14,23,1,0
80970,14,23,1,0
80971,14,25,1,0
80972,14,56,1,0
80973,14,57,2,0
80974,14,37,3,0
80975,14,52,2,0
80976,14,35,3,0
80977,14,23,3,1
80978,14,41,2,1
80979,14,45,3,1
80980,14,23,3,1
80981,50,37,3,0
80982,14,58,1,1
80983,14,33,1,0
80984,14,23,1,0
80985,14,48,1,1
80986,14,38,3,0
80987,22,65,3,0
80988,14,23,1,0
80989,14,51,1,1
80990,14,23,1,0
80991,14,23,1,0
80992,14,48,1,0
80993,14,71,1,0
80994,14,45,1,0
80995,14,26,1,0
80996,22,39,1,0
80997,14,18,2,0
80998,14,23,1,0
80999,14,56,1,1
81000,14,30,1,0
81001,22,48,3,0
81002,14,57,2,1
81003,22,45,3,0
81004,14,23,1,0
81005,22,58,1,0
81006,14,32,3,1
81007,14,23,1,0
81008,14,23,1,0
81009,14,56,1,0
81010,22,49,1,0
81011,14,45,2,1
81012,14,47,1,0
81013,14,25,1,0
81014,22,50,1,1
81015,14,37,1,0
81016,14,30,2,0
81017,14,23,1,0
81018,26,36,1,0
81019,14,33,2,0
81020,22,33,1,0
81021,14,41,1,0
81022,31,33,1,1
81023,14,24,1,0
81024,22,35,1,0
81025,14,35,3,0
81026,14,35,3,1
81027,14,20,3,0
81028,14,56,3,1
81029,14,59,2,0
81030,14,33,1,0
81031,22,14,1,0
81032,14,23,1,0
81033,14,42,3,1
81034,14,49,2,0
81035,22,55,2,0
81036,14,22,3,0
81037,14,22,1,0
81038,14,42,3,1
81039,14,42,3,1
81040,14,55,2,0
81041,14,22,2,0
81042,8,51,1,0
81043,14,50,3,1
81044,14,42,2,0
81045,14,56,1,0
81046,14,42,3,1
81047,14,77,2,1
81048,14,22,3,0
81049,22,51,1,0
81050,14,57,2,1
81051,14,32,1,1
81052,14,42,3,1
81053,22,52,3,1
81054,14,39,3,1
81055,14,59,2,1
81056,14,39,1,1
81057,14,34,2,1
81058,27,50,3,0
81059,14,42,3,1
81060,22,39,2,0
81061,14,57,2,1
81062,60,25,2,1
81063,22,24,2,1
81064,14,19,2,1
81065,10,44,3,1
81066,14,42,3,1
81067,14,65,2,0
81068,14,42,3,1
81069,14,53,1,0
81070,14,37,1,1
81071,14,14,3,0
81072,14,53,3,1
81073,14,24,2,1
81074,14,20,2,0
81075,14,50,2,0
81076,14,48,2,0
81077,14,34,1,1
81078,14,53,2,1
81079,14,29,1,0
81080,14,24,2,1
81081,14,74,2,0
81082,14,25,2,0
81083,14,42,3,1
81084,14,61,1,0
81085,14,35,3,0
81086,22,66,1,1
81087,14,21,3,0
81088,14,35,1,0
81089,22,41,2,1
81090,14,66,2,1
81091,36,49,1,0
81092,14,33,3,0
81093,14,77,2,0
81094,55,23,3,0
81095,14,35,3,0
81096,14,30,2,1
81097,22,27,3,1
81098,22,27,2,1
81099,14,35,1,1
81100,14,50,3,0
81101,48,52,2,1
81102,14,54,2,1
81103,14,54,1,1
81104,14,40,3,1
81105,22,50,2,1
81106,14,42,3,1
81107,14,24,3,1
81108,14,67,1,0
81109,14,67,3,0
81110,14,42,3,1
81111,22,66,1,1
81112,14,46,2,0
81113,14,72,3,1
81114,14,31,1,0
81115,22,55,2,1
81116,33,38,3,1
81117,14,42,3,1
81118,14,87,2,1
81119,14,42,3,1
81120,14,55,1,0
81121,14,30,3,0
81122,14,27,1,0
81123,14,42,3,0
81124,14,25,1,0
81125,34,28,1,0
81126,14,48,1,0
81127,14,46,1,0
81128,14,27,1,1
81129,14,40,2,0
81130,14,45,2,1
81131,14,58,1,0
81132,22,38,3,0
81133,14,42,3,1
81134,22,42,1,1
81135,14,28,3,1
81136,27,29,3,0
81137,14,52,3,0
81138,14,31,1,0
81139,14,30,1,0
81140,14,56,1,0
81141,27,19,3,1
81142,22,28,2,1
81143,14,63,2,1
81144,14,21,3,0
81145,6,57,3,1
81146,14,24,3,1
81147,14,45,2,0
81148,14,47,1,0
81149,14,36,1,1
81150,14,36,1,0
81151,14,74,2,0
81152,14,42,3,1
81153,14,47,1,0
81154,22,52,3,0
81155,22,47,1,0
81156,14,38,3,0
81157,36,67,1,0
81158,14,33,1,0
81159,22,52,3,0
81160,14,68,1,0
81161,14,21,1,0
81162,14,41,3,0
81163,14,42,3,0
81164,14,42,1,0
81165,22,27,3,0
81166,14,26,1,0
81167,22,40,3,1
81168,14,47,1,0
81169,14,30,1,0
81170,22,49,1,0
81171,14,66,1,0
81172,14,20,1,0
81173,14,45,1,0
81174,14,42,3,1
81175,14,28,2,0
81176,14,54,1,1
81177,14,33,1,0
81178,22,38,3,0
81179,14,35,1,1
81180,22,39,2,0
81181,14,30,1,0
81182,22,48,2,0
81183,22,44,1,0
81184,14,16,3,1
81185,14,35,3,1
81186,14,53,3,0
81187,14,24,2,0
81188,14,37,2,1
81189,14,53,1,0
81190,22,40,1,0
81191,14,34,1,0
81192,6,65,1,0
81193,14,53,1,0
81194,14,56,1,1
81195,14,55,1,1
81196,14,41,1,1
81197,37,21,3,1
81198,14,28,3,0
81199,14,62,3,0
81200,14,72,1,0
81201,14,31,1,0
81202,14,60,1,1
81203,14,38,2,0
81204,22,29,1,0
81205,22,51,2,0
81206,14,61,3,0
81207,14,56,1,0
81208,14,40,1,0
81209,14,40,3,0
81210,22,53,1,0
81211,14,33,1,0
81212,14,36,1,0
81213,14,39,1,1
81214,14,30,3,0
81215,14,38,3,1
81216,22,51,1,1
81217,14,29,2,0
81218,14,45,1,0
81219,22,42,3,0
81220,14,67,1,0
81221,14,31,1,1
81222,14,65,1,0
81223,14,77,1,0
81224,14,23,3,0
81225,14,29,3,1
81226,14,35,2,0
81227,14,49,1,0
81228,14,62,1,0
81229,14,41,3,1
81230,14,23,1,0
81231,14,23,1,1
81232,14,29,1,0
81233,14,34,1,0
81234,14,60,1,0
81235,22,44,1,0
81236,14,28,1,0
81237,22,28,3,0
81238,14,50,3,0
81239,14,55,1,0
81240,14,42,1,0
81241,22,40,1,1
81242,14,47,1,0
81243,14,37,1,0
81244,14,43,1,1
81245,27,37,1,1
81246,12,50,3,0
81247,14,28,1,0
81248,22,40,3,0
81249,14,59,3,0
81250,14,36,1,0
81251,14,44,1,1
81252,14,23,3,0
81253,14,53,1,0
81254,14,22,1,0
81255,14,64,2,0
81256,22,48,1,0
81257,14,23,3,1
81258,14,36,3,1
81259,14,76,2,0
81260,22,48,1,0
81261,14,27,2,0
81262,14,74,1,0
81263,22,40,1,0
81264,14,38,1,0
81265,14,20,2,0
81266,14,28,2,0
81267,14,30,1,1
81268,14,20,3,0
81269,14,36,1,0
81270,14,63,2,0
81271,14,32,3,0
81272,14,49,1,1
81273,22,28,1,1
81274,22,47,1,0
81275,14,44,1,1
81276,14,50,3,1
81277,14,27,1,1
81278,49,34,1,1
81279,14,62,1,0
81280,22,27,2,1
81281,22,45,3,1
81282,14,35,1,0
81283,14,17,3,1
81284,14,53,1,0
81285,14,33,1,1
81286,22,52,1,1
81287,14,28,1,0
81288,14,50,3,0
81289,14,42,3,0
81290,14,32,3,0
81291,14,70,2,0
81292,14,23,1,0
81293,14,30,1,0
81294,14,31,2,1
81295,14,64,2,0
81296,14,38,3,0
81297,22,50,1,0
81298,14,68,2,0
81299,14,56,2,1
81300,22,48,1,0
81301,14,48,1,0
81302,14,46,3,1
81303,14,64,3,0
81304,14,45,1,1
81305,14,27,1,0
81306,14,48,3,0
81307,14,30,1,1
81308,14,42,3,1
81309,14,43,1,1
81310,14,42,2,0
81311,14,35,1,0
81312,22,27,1,0
81313,14,46,1,1
81314,14,42,1,1
81315,48,42,3,1
81316,14,35,1,0
81317,14,42,3,0
81318,14,41,1,0
81319,22,26,1,0
81320,22,35,1,0
81321,22,61,2,0
81322,14,45,1,0
81323,14,35,3,0
81324,14,66,1,0
81325,14,40,3,1
81326,22,33,2,0
81327,14,25,1,1
81328,14,56,1,1
81329,27,37,2,1
81330,14,43,1,0
81331,14,10,2,0
81332,14,60,1,0
81333,14,20,3,0
81334,14,17,2,1
81335,14,27,3,0
81336,14,58,3,1
81337,14,31,1,1
81338,14,34,3,0
81339,14,42,3,1
81340,14,43,1,0
81341,14,43,1,1
81342,14,61,1,0
81343,14,79,2,0
81344,14,45,1,0
81345,14,34,3,1
81346,14,30,2,0
81347,14,48,1,0
81348,14,17,1,1
81349,14,45,1,0
81350,14,62,1,0
81351,14,36,3,0
81352,14,47,1,0
81353,14,56,1,0
81354,22,44,1,0
81355,22,19,3,1
81356,14,42,2,0
81357,22,49,3,0
81358,14,42,3,0
81359,14,35,1,0
81360,14,48,1,0
81361,14,56,1,0
81362,14,48,1,0
81363,14,66,3,0
81364,14,42,3,1
81365,14,33,3,0
81366,14,79,2,0
81367,14,15,1,0
81368,14,69,2,0
81369,14,43,3,0
81370,22,47,2,0
81371,14,50,1,0
81372,14,36,1,1
81373,14,20,1,1
81374,14,62,1,1
81375,14,45,3,0
81376,14,45,1,1
81377,14,55,2,0
81378,14,29,2,0
81379,14,31,3,0
81380,14,26,3,0
81381,14,68,2,0
81382,14,42,3,0
81383,14,34,1,1
81384,14,24,2,0
81385,14,43,1,1
81386,22,32,3,1
81387,14,23,3,0
81388,14,31,1,0
81389,22,41,2,0
81390,14,64,3,0
81391,14,23,3,0
81392,22,34,1,0
81393,53,24,3,0
81394,14,41,1,1
81395,14,50,1,0
81396,14,48,1,0
81397,22,48,1,0
81398,14,45,3,0
81399,14,60,1,0
81400,22,52,1,0
81401,14,46,1,0
81402,14,30,1,0
81403,14,47,1,1
81404,22,45,3,0
81405,22,23,1,0
81406,22,57,1,0
